#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1991.65    0.173090    0.000159    0.528100    0.000124 -25.8483864   0.0000110   -0.000074    0.000053    0.000018    0.000054
   1991.70    0.217767    0.000165    0.487315    0.000142 -25.8836867   0.0000110   -0.000298    0.000056    0.000127    0.000058
   1991.75    0.250500    0.000165    0.434359    0.000145 -25.9224337   0.0000100   -0.000125    0.000055   -0.000037    0.000057
   1991.80    0.260990    0.000133    0.372710    0.000113 -25.9589674   0.0000070   -0.000035    0.000054    0.000056    0.000056
   1991.85    0.261038    0.000150    0.317182    0.000121 -25.9983318   0.0000080    0.000101    0.000056    0.000115    0.000058
   1991.90    0.247145    0.000156    0.262569    0.000125 -26.0404825   0.0000080   -0.000080    0.000056    0.000035    0.000058
   1991.95    0.218830    0.000138    0.209933    0.000114 -26.0842892   0.0000070    0.000089    0.000054    0.000164    0.000060
   1992.00    0.182414    0.000140    0.168477    0.000123 -26.1240808   0.0000070    0.000010    0.000058    0.000087    0.000064
   1992.05    0.132744    0.000114    0.138746    0.000099 -26.1673922   0.0000080    0.000003    0.000064    0.000091    0.000072
   1992.10    0.082483    0.000115    0.120275    0.000097 -26.2138589   0.0000080    0.000106    0.000065    0.000023    0.000073
   1992.15    0.026756    0.000114    0.115983    0.000096 -26.2576687   0.0000080    0.000160    0.000070    0.000012    0.000077
   1992.20   -0.035845    0.000119    0.126946    0.000094 -26.3050654   0.0000080    0.000175    0.000071    0.000015    0.000073
   1992.25   -0.083810    0.000145    0.162475    0.000118 -26.3575472   0.0000101    0.000062    0.000071    0.000045    0.000073
   1992.30   -0.115169    0.000130    0.202705    0.000110 -26.4087111   0.0000100    0.000075    0.000069   -0.000102    0.000067
   1992.35   -0.144507    0.000131    0.246320    0.000110 -26.4548733   0.0000081    0.000179    0.000075   -0.000080    0.000075
   1992.40   -0.156784    0.000134    0.291181    0.000114 -26.4961482   0.0000070    0.000019    0.000092   -0.000045    0.000100
   1992.45   -0.154230    0.000154    0.335136    0.000130 -26.5294242   0.0000074    0.000243    0.000098   -0.000051    0.000117
   1992.50   -0.142066    0.000123    0.380921    0.000102 -26.5586909   0.0000080    0.000078    0.000081   -0.000182    0.000087
   1992.55   -0.115190    0.000086    0.420980    0.000073 -26.5820031   0.0000070   -0.000029    0.000066   -0.000217    0.000068
   1992.60   -0.078284    0.000077    0.459844    0.000068 -26.6093529   0.0000050   -0.000091    0.000056   -0.000218    0.000053
   1992.65   -0.032467    0.000112    0.492956    0.000102 -26.6418500   0.0000080    0.000000    0.000070   -0.000140    0.000077
   1992.70    0.014422    0.000131    0.506757    0.000113 -26.6769914   0.0000070   -0.000057    0.000075   -0.000285    0.000089
   1992.75    0.056441    0.000131    0.504347    0.000114 -26.7132687   0.0000050   -0.000322    0.000072   -0.000102    0.000084
   1992.80    0.102479    0.000107    0.493861    0.000093 -26.7555883   0.0000050   -0.000180    0.000066   -0.000136    0.000070
   1992.85    0.137625    0.000118    0.472333    0.000092 -26.8005720   0.0000060   -0.000086    0.000067   -0.000227    0.000072
   1992.90    0.169861    0.000118    0.444041    0.000095 -26.8449672   0.0000050   -0.000023    0.000066   -0.000203    0.000071
   1992.95    0.186883    0.000133    0.406547    0.000110 -26.8911816   0.0000060   -0.000310    0.000068   -0.000038    0.000073
   1993.00    0.205955    0.000136    0.360837    0.000123 -26.9364094   0.0000060    0.000031    0.000062   -0.000159    0.000062
   1993.05    0.213336    0.000141    0.311697    0.000133 -26.9825118   0.0000060   -0.000142    0.000064    0.000024    0.000061
   1993.10    0.205405    0.000150    0.266196    0.000137 -27.0295500   0.0000070    0.000047    0.000069    0.000157    0.000068
   1993.15    0.186046    0.000152    0.224366    0.000140 -27.0782642   0.0000070   -0.000055    0.000065    0.000082    0.000065
   1993.20    0.157245    0.000131    0.193904    0.000121 -27.1264150   0.0000077    0.000007    0.000067    0.000021    0.000068
   1993.25    0.113130    0.000159    0.170406    0.000150 -27.1766536   0.0000070   -0.000002    0.000072    0.000161    0.000072
   1993.30    0.063615    0.000149    0.163925    0.000147 -27.2281716   0.0000070    0.000132    0.000071   -0.000111    0.000075
   1993.35    0.024915    0.000123    0.166360    0.000116 -27.2801811   0.0000050    0.000145    0.000061    0.000159    0.000057
   1993.40   -0.004940    0.000142    0.176797    0.000124 -27.3261557   0.0000060    0.000158    0.000060   -0.000131    0.000063
   1993.45   -0.037116    0.000121    0.190854    0.000110 -27.3667733   0.0000050    0.000241    0.000057   -0.000207    0.000053
   1993.50   -0.063692    0.000122    0.210804    0.000111 -27.4015825   0.0000060    0.000157    0.000058   -0.000106    0.000058
   1993.55   -0.072908    0.000113    0.233941    0.000102 -27.4303061   0.0000070    0.000157    0.000057   -0.000141    0.000054
   1993.60   -0.091170    0.000113    0.266628    0.000103 -27.4620960   0.0000060    0.000138    0.000061   -0.000056    0.000059
   1993.65   -0.101405    0.000122    0.302599    0.000109 -27.4966180   0.0000060    0.000135    0.000064   -0.000355    0.000059
   1993.70   -0.099558    0.000132    0.337721    0.000120 -27.5335866   0.0000070    0.000124    0.000063   -0.000098    0.000065
   1993.75   -0.095440    0.000105    0.370679    0.000094 -27.5749329   0.0000040    0.000088    0.000058   -0.000200    0.000064
   1993.80   -0.081662    0.000118    0.404125    0.000105 -27.6214465   0.0000050    0.000025    0.000060   -0.000199    0.000065
   1993.85   -0.063151    0.000142    0.429111    0.000121 -27.6694168   0.0000060   -0.000146    0.000059   -0.000051    0.000069
   1993.90   -0.041629    0.000127    0.447938    0.000119 -27.7141448   0.0000050    0.000023    0.000050   -0.000216    0.000053
   1993.95   -0.020375    0.000073    0.465021    0.000070 -27.7552602   0.0000050   -0.000069    0.000054   -0.000121    0.000059
   1994.00    0.010765    0.000068    0.477613    0.000061 -27.8005507   0.0000034   -0.000008    0.000049   -0.000143    0.000048
   1994.05    0.053754    0.000068    0.478406    0.000061 -27.8418182   0.0000030   -0.000143    0.000044   -0.000068    0.000039
   1994.10    0.098630    0.000105    0.466862    0.000091 -27.8830585   0.0000041   -0.000206    0.000056   -0.000151    0.000054
   1994.15    0.135331    0.000164    0.448276    0.000142 -27.9258018   0.0000070   -0.000070    0.000073    0.000015    0.000075
   1994.20    0.157653    0.000155    0.422133    0.000129 -27.9746669   0.0000060   -0.000139    0.000065    0.000128    0.000058
   1994.25    0.174999    0.000156    0.390114    0.000135 -28.0213261   0.0000060   -0.000012    0.000068   -0.000062    0.000058
   1994.30    0.183625    0.000136    0.357197    0.000118 -28.0679263   0.0000059   -0.000263    0.000062    0.000233    0.000055
   1994.35    0.186778    0.000101    0.317990    0.000085 -28.1147401   0.0000040    0.000005    0.000049    0.000079    0.000039
   1994.40    0.180944    0.000121    0.280979    0.000104 -28.1579216   0.0000050   -0.000038    0.000058   -0.000002    0.000051
   1994.45    0.161058    0.000128    0.243866    0.000115 -28.1920477   0.0000050    0.000148    0.000068    0.000022    0.000060
   1994.50    0.134619    0.000118    0.210545    0.000107 -28.2177864   0.0000050   -0.000004    0.000063    0.000146    0.000055
   1994.55    0.101170    0.000109    0.185094    0.000099 -28.2430523   0.0000060    0.000064    0.000061   -0.000155    0.000055
   1994.60    0.067697    0.000109    0.171875    0.000100 -28.2695323   0.0000070    0.000065    0.000060   -0.000128    0.000059
   1994.65    0.027727    0.000096    0.168454    0.000086 -28.2962539   0.0000050    0.000080    0.000051    0.000039    0.000044
   1994.70   -0.017052    0.000096    0.178505    0.000086 -28.3330051   0.0000050    0.000062    0.000053   -0.000020    0.000046
   1994.75   -0.066607    0.000093    0.199774    0.000086 -28.3766269   0.0000050    0.000024    0.000051   -0.000046    0.000044
   1994.80   -0.107800    0.000081    0.232374    0.000079 -28.4196872   0.0000040    0.000123    0.000042   -0.000179    0.000034
   1994.85   -0.141372    0.000100    0.272195    0.000094 -28.4635978   0.0000050    0.000008    0.000048   -0.000086    0.000046
   1994.90   -0.152255    0.000092    0.320847    0.000088 -28.5078952   0.0000050   -0.000012    0.000042   -0.000197    0.000038
   1994.95   -0.154129    0.000063    0.367594    0.000068 -28.5513849   0.0000040    0.000044    0.000032   -0.000151    0.000024
   1995.00   -0.152767    0.000063    0.416935    0.000060 -28.6008735   0.0000050    0.000025    0.000026   -0.000235    0.000021
   1995.05   -0.125832    0.000136    0.460558    0.000104 -28.6480357   0.0000050   -0.000107    0.000037   -0.000230    0.000041
   1995.10   -0.108707    0.000162    0.495365    0.000110 -28.6960411   0.0000050   -0.000141    0.000040   -0.000188    0.000042
   1995.15   -0.072666    0.000201    0.525070    0.000143 -28.7425844   0.0000051   -0.000314    0.000045   -0.000105    0.000052
   1995.20   -0.021939    0.000181    0.546491    0.000129 -28.7953021   0.0000040    0.000002    0.000041    0.000037    0.000046
   1995.25    0.034108    0.000146    0.557494    0.000110 -28.8459817   0.0000040   -0.000134    0.000039   -0.000057    0.000050
   1995.30    0.093198    0.000109    0.555081    0.000083 -28.8967672   0.0000040   -0.000110    0.000037   -0.000009    0.000049
   1995.35    0.162260    0.000134    0.533477    0.000107 -28.9466576   0.0000050   -0.000087    0.000044   -0.000040    0.000062
   1995.40    0.209602    0.000169    0.497086    0.000133 -28.9923160   0.0000050   -0.000084    0.000040    0.000124    0.000055
   1995.45    0.254924    0.000137    0.443338    0.000112 -29.0324470   0.0000050   -0.000044    0.000042   -0.000012    0.000058
   1995.50    0.281626    0.000109    0.378510    0.000091 -29.0649923   0.0000049    0.000003    0.000048    0.000137    0.000065
   1995.55    0.287444    0.000144    0.308113    0.000120 -29.0911392   0.0000070   -0.000013    0.000059    0.000023    0.000074
   1995.60    0.273212    0.000162    0.237902    0.000133 -29.1139152   0.0000060   -0.000047    0.000065    0.000175    0.000078
   1995.65    0.238227    0.000158    0.179798    0.000120 -29.1428609   0.0000040   -0.000039    0.000057    0.000104    0.000064
   1995.70    0.190493    0.000154    0.134763    0.000123 -29.1792748   0.0000050   -0.000057    0.000053    0.000017    0.000061
   1995.75    0.134063    0.000132    0.105664    0.000103 -29.2213946   0.0000050   -0.000012    0.000046    0.000062    0.000051
   1995.80    0.067343    0.000092    0.086405    0.000071 -29.2642790   0.0000050   -0.000036    0.000040    0.000029    0.000041
   1995.85    0.002868    0.000110    0.084212    0.000087 -29.3069933   0.0000050    0.000133    0.000041    0.000118    0.000048
   1995.90   -0.067563    0.000125    0.101362    0.000101 -29.3531398   0.0000040   -0.000056    0.000040   -0.000043    0.000050
   1995.95   -0.137269    0.000127    0.136692    0.000100 -29.3993485   0.0000042    0.000075    0.000036   -0.000074    0.000042
   1996.00   -0.174951    0.000149    0.192173    0.000126 -29.4430888   0.0000041    0.000051    0.000043    0.000063    0.000046
   1996.05   -0.204206    0.000168    0.247040    0.000145 -29.4783045   0.0000352    0.000105    0.000052   -0.000255    0.000049
   1996.10   -0.222952    0.000155    0.311853    0.000134 -29.5110630   0.0000086    0.000055    0.000056   -0.000031    0.000053
   1996.15   -0.219773    0.000142    0.378608    0.000123 -29.5484263   0.0000150    0.000076    0.000055   -0.000071    0.000047
   1996.20   -0.195710    0.000133    0.449030    0.000121 -29.5907255   0.0000120   -0.000049    0.000053   -0.000145    0.000044
   1996.25   -0.152506    0.000139    0.507864    0.000126 -29.6311277   0.0000170   -0.000243    0.000063   -0.000057    0.000058
   1996.30   -0.102359    0.000156    0.552135    0.000138 -29.6730894   0.0000120   -0.000077    0.000078   -0.000006    0.000080
   1996.35   -0.033629    0.000157    0.584516    0.000138 -29.7157282   0.0000130   -0.000121    0.000077   -0.000022    0.000087
   1996.40    0.040307    0.000154    0.596521    0.000136 -29.7555301   0.0000109   -0.000008    0.000063    0.000041    0.000072
   1996.45    0.115980    0.000136    0.581733    0.000123 -29.7872400   0.0000079   -0.000149    0.000052    0.000025    0.000052
   1996.50    0.182108    0.000120    0.545733    0.000110 -29.8140425   0.0000150   -0.000178    0.000048    0.000089    0.000043
   1996.55    0.237835    0.000115    0.495837    0.000105 -29.8350226   0.0000150   -0.000110    0.000050    0.000064    0.000045
   1996.60    0.268563    0.000128    0.437762    0.000115 -29.8575141   0.0000092   -0.000288    0.000056    0.000115    0.000054
   1996.65    0.296540    0.000104    0.370642    0.000100 -29.8777918   0.0000089   -0.000062    0.000046   -0.000019    0.000041
   1996.70    0.290041    0.000111    0.296355    0.000099 -29.9024004   0.0000110    0.000004    0.000043    0.000085    0.000043
   1996.75    0.267443    0.000097    0.227787    0.000089 -29.9347626   0.0000100   -0.000055    0.000038    0.000121    0.000040
   1996.80    0.227226    0.000070    0.171414    0.000071 -29.9709513   0.0000102    0.000002    0.000033    0.000191    0.000037
   1996.85    0.175260    0.000037    0.122449    0.000042 -30.0079235   0.0000130    0.000051    0.000024    0.000090    0.000025
   1996.90    0.108550    0.000046    0.096518    0.000051 -30.0433300   0.0000120    0.000110    0.000025    0.000077    0.000028
   1996.95    0.041035    0.000072    0.086524    0.000075 -30.0755842   0.0000100   -0.000007    0.000029    0.000026    0.000038
   1997.00   -0.019682    0.000102    0.095290    0.000096 -30.1103415   0.0000150    0.000040    0.000053   -0.000004    0.000042
   1997.05   -0.074496    0.000077    0.119493    0.000074 -30.1448705   0.0000065    0.000098    0.000058   -0.000020    0.000022
   1997.10   -0.123060    0.000060    0.156795    0.000059 -30.1742366   0.0000060    0.000068    0.000054   -0.000014    0.000019
   1997.15   -0.162264    0.000101    0.205010    0.000093 -30.2060792   0.0000100    0.000020    0.000075   -0.000141    0.000032
   1997.20   -0.186555    0.000116    0.264089    0.000106 -30.2469940   0.0000060    0.000043    0.000085   -0.000139    0.000035
   1997.25   -0.189102    0.000092    0.331996    0.000088 -30.2940531   0.0000110    0.000003    0.000074   -0.000149    0.000027
   1997.30   -0.175313    0.000111    0.397003    0.000101 -30.3388643   0.0000070   -0.000148    0.000091   -0.000055    0.000037
   1997.35   -0.145316    0.000093    0.452574    0.000087 -30.3783905   0.0000091   -0.000168    0.000078   -0.000104    0.000029
   1997.40   -0.098298    0.000082    0.498453    0.000080 -30.4172930   0.0000080   -0.000141    0.000065   -0.000198    0.000022
   1997.45   -0.048733    0.000111    0.525444    0.000100 -30.4521995   0.0000076   -0.000013    0.000088   -0.000070    0.000037
   1997.50    0.022766    0.000112    0.536360    0.000099 -30.4726660   0.0000120   -0.000052    0.000091   -0.000151    0.000042
   1997.55    0.089411    0.000086    0.526618    0.000084 -30.4916302   0.0000110   -0.000160    0.000071   -0.000062    0.000028
   1997.60    0.140507    0.000103    0.504343    0.000095 -30.5192712   0.0000100   -0.000172    0.000079   -0.000036    0.000033
   1997.65    0.180747    0.000117    0.468105    0.000104 -30.5447518   0.0000090   -0.000116    0.000082   -0.000132    0.000039
   1997.70    0.215921    0.000105    0.429591    0.000095 -30.5739642   0.0000090   -0.000165    0.000070   -0.000046    0.000034
   1997.75    0.221368    0.000121    0.379124    0.000104 -30.6092396   0.0000090   -0.000026    0.000100    0.000055    0.000048
   1997.80    0.226460    0.000124    0.329533    0.000107 -30.6471399   0.0000080   -0.000144    0.000104    0.000213    0.000049
   1997.85    0.214960    0.000120    0.278744    0.000107 -30.6861650   0.0000080   -0.000070    0.000089    0.000092    0.000040
   1997.90    0.189567    0.000099    0.235583    0.000094 -30.7215159   0.0000060    0.000032    0.000069    0.000109    0.000033
   1997.95    0.150236    0.000056    0.201089    0.000060 -30.7521432   0.0000060   -0.000011    0.000045    0.000130    0.000022
   1998.00    0.104188    0.000067    0.175394    0.000073 -30.7823851   0.0000069    0.000090    0.000035    0.000007    0.000028
   1998.05    0.051720    0.000079    0.167279    0.000087 -30.8121800   0.0000070    0.000112    0.000032    0.000005    0.000043
   1998.10   -0.004125    0.000066    0.172605    0.000069 -30.8487578   0.0000080    0.000001    0.000027    0.000011    0.000030
   1998.15   -0.049728    0.000074    0.187647    0.000080 -30.8869090   0.0000080    0.000094    0.000029   -0.000036    0.000033
   1998.20   -0.080759    0.000080    0.219239    0.000089 -30.9253526   0.0000060   -0.000014    0.000037    0.000025    0.000039
   1998.25   -0.110093    0.000080    0.253813    0.000088 -30.9626163   0.0000110    0.000125    0.000040   -0.000175    0.000040
   1998.30   -0.113921    0.000070    0.301683    0.000075 -30.9991446   0.0000090   -0.000067    0.000036   -0.000031    0.000035
   1998.35   -0.113563    0.000073    0.343854    0.000081 -31.0341816   0.0000060    0.000022    0.000038   -0.000065    0.000041
   1998.40   -0.107687    0.000070    0.382713    0.000078 -31.0672598   0.0000090    0.000048    0.000038   -0.000075    0.000044
   1998.45   -0.098763    0.000068    0.414621    0.000074 -31.0900042   0.0000070    0.000096    0.000035   -0.000042    0.000040
   1998.50   -0.065298    0.000070    0.441033    0.000075 -31.1008322   0.0000100   -0.000040    0.000037   -0.000059    0.000041
   1998.55   -0.021308    0.000075    0.465669    0.000082 -31.1074528   0.0000119   -0.000026    0.000041   -0.000146    0.000044
   1998.60    0.017972    0.000074    0.478442    0.000079 -31.1159053   0.0000130   -0.000072    0.000036   -0.000128    0.000035
   1998.65    0.058449    0.000081    0.476679    0.000088 -31.1251831   0.0000110   -0.000095    0.000042   -0.000164    0.000042
   1998.70    0.097832    0.000084    0.466293    0.000092 -31.1406763   0.0000100   -0.000015    0.000044   -0.000075    0.000041
   1998.75    0.126953    0.000086    0.444765    0.000092 -31.1604003   0.0000056   -0.000092    0.000039   -0.000005    0.000035
   1998.80    0.149001    0.000089    0.418029    0.000098 -31.1859598   0.0000107    0.000079    0.000045   -0.000026    0.000048
   1998.85    0.163930    0.000086    0.387655    0.000096 -31.2136923   0.0000100   -0.000086    0.000048    0.000076    0.000052
   1998.90    0.156145    0.000081    0.350535    0.000091 -31.2417579   0.0000070   -0.000018    0.000043    0.000121    0.000046
   1998.95    0.139196    0.000078    0.321872    0.000083 -31.2647369   0.0000060   -0.000107    0.000038    0.000155    0.000040
   1999.00    0.140420    0.000086    0.296127    0.000078 -31.2825558   0.0000060    0.000025    0.000036   -0.000047    0.000030
   1999.05    0.120356    0.000107    0.272321    0.000083 -31.2997026   0.0000080   -0.000054    0.000043    0.000137    0.000034
   1999.10    0.099682    0.000112    0.253152    0.000087 -31.3201446   0.0000140    0.000054    0.000055    0.000015    0.000050
   1999.15    0.075514    0.000106    0.244317    0.000082 -31.3428382   0.0000105   -0.000085    0.000043   -0.000018    0.000037
   1999.20    0.055405    0.000097    0.240662    0.000077 -31.3614676   0.0000050   -0.000003    0.000034    0.000118    0.000028
   1999.25    0.024546    0.000086    0.240410    0.000069 -31.3850369   0.0000080    0.000094    0.000029   -0.000023    0.000025
   1999.30    0.001030    0.000067    0.248471    0.000055 -31.4110751   0.0000079    0.000085    0.000024    0.000075    0.000020
   1999.35   -0.016801    0.000061    0.263402    0.000050 -31.4350250   0.0000090    0.000038    0.000024   -0.000079    0.000018
   1999.40   -0.022661    0.000080    0.281714    0.000063 -31.4552422   0.0000070    0.000060    0.000029    0.000060    0.000024
   1999.45   -0.031840    0.000082    0.296907    0.000063 -31.4725955   0.0000070    0.000045    0.000032   -0.000015    0.000024
   1999.50   -0.030774    0.000086    0.312289    0.000067 -31.4815477   0.0000091   -0.000022    0.000035    0.000053    0.000028
   1999.55   -0.024646    0.000084    0.330502    0.000066 -31.4869168   0.0000099    0.000032    0.000034    0.000022    0.000029
   1999.60   -0.015518    0.000074    0.344664    0.000059 -31.4938266   0.0000100    0.000063    0.000030   -0.000079    0.000024
   1999.65   -0.008280    0.000107    0.361044    0.000079 -31.5037349   0.0000100   -0.000076    0.000042   -0.000130    0.000037
   1999.70    0.001634    0.000120    0.371189    0.000088 -31.5172818   0.0000090    0.000120    0.000050   -0.000109    0.000041
   1999.75    0.007315    0.000124    0.379788    0.000091 -31.5308335   0.0000070    0.000028    0.000054   -0.000104    0.000044
   1999.80    0.016053    0.000124    0.383429    0.000089 -31.5511584   0.0000080    0.000133    0.000055   -0.000141    0.000048
   1999.85    0.024802    0.000122    0.379651    0.000091 -31.5761679   0.0000100    0.000078    0.000049   -0.000027    0.000041
   1999.90    0.032718    0.000096    0.377809    0.000076 -31.6018481   0.0000059    0.000168    0.000036   -0.000127    0.000028
   1999.95    0.036913    0.000058    0.381071    0.000049 -31.6232272   0.0000100    0.000092    0.000024   -0.000117    0.000016
   2000.00    0.041729    0.000065    0.377490    0.000048 -31.6432070   0.0000090    0.000081    0.000025   -0.000099    0.000017
   2000.05    0.051529    0.000075    0.376033    0.000050 -31.6586059   0.0000100    0.000045    0.000021   -0.000060    0.000016
   2000.10    0.061492    0.000074    0.373356    0.000049 -31.6761960   0.0000110   -0.000120    0.000018   -0.000106    0.000013
   2000.15    0.067802    0.000074    0.365141    0.000049 -31.6916044   0.0000099   -0.000020    0.000023   -0.000049    0.000019
   2000.20    0.072672    0.000079    0.357148    0.000054 -31.7097179   0.0000110   -0.000160    0.000020   -0.000078    0.000016
   2000.25    0.075206    0.000078    0.346877    0.000052 -31.7251484   0.0000140    0.000060    0.000029   -0.000029    0.000027
   2000.30    0.082937    0.000065    0.342749    0.000043 -31.7436429   0.0000100    0.000030    0.000037   -0.000038    0.000033
   2000.35    0.088649    0.000060    0.332919    0.000039 -31.7637670   0.0000100   -0.000030    0.000038    0.000164    0.000030
   2000.40    0.097955    0.000057    0.322190    0.000037 -31.7812299   0.0000140   -0.000044    0.000029   -0.000068    0.000018
   2000.45    0.112539    0.000057    0.304798    0.000037 -31.7919092   0.0000150    0.000129    0.000040   -0.000533    0.000035
   2000.50    0.108841    0.000060    0.279883    0.000039 -31.7960104   0.0000100   -0.000011    0.000032    0.000067    0.000027
   2000.55    0.096243    0.000063    0.261917    0.000041 -31.8003715   0.0000090    0.000000    0.000038   -0.000033    0.000030
   2000.60    0.082246    0.000066    0.248579    0.000043 -31.7996189   0.0000101   -0.000079    0.000055    0.000183    0.000045
   2000.65    0.059053    0.000069    0.243065    0.000046 -31.8054207   0.0000146   -0.000117    0.000055    0.000160    0.000045
   2000.70    0.025797    0.000069    0.240620    0.000046 -31.8140508   0.0000050   -0.000016    0.000053    0.000098    0.000042
   2000.75   -0.006168    0.000064    0.246745    0.000041 -31.8237255   0.0000130    0.000126    0.000044    0.000157    0.000034
   2000.80   -0.035543    0.000064    0.262805    0.000041 -31.8399345   0.0000190    0.000025    0.000032   -0.000005    0.000023
   2000.85   -0.059965    0.000065    0.292178    0.000042 -31.8618798   0.0000055   -0.000052    0.000030   -0.000044    0.000023
   2000.90   -0.077677    0.000065    0.325331    0.000043 -31.8780705   0.0000069    0.000140    0.000022    0.000025    0.000014
   2000.95   -0.081524    0.000065    0.358028    0.000043 -31.8951915   0.0000090    0.000245    0.000022    0.000042    0.000014
   2001.00   -0.073945    0.000063    0.396562    0.000045 -31.9076049   0.0000110    0.000170    0.000030   -0.000129    0.000027
   2001.05   -0.061186    0.000060    0.426849    0.000046 -31.9177957   0.0000125    0.000183    0.000025   -0.000175    0.000025
   2001.10   -0.032941    0.000065    0.452213    0.000050 -31.9243507   0.0000122    0.000208    0.000024   -0.000144    0.000023
   2001.15    0.002972    0.000067    0.475811    0.000052 -31.9385787   0.0000080    0.000128    0.000028   -0.000091    0.000030
   2001.20    0.044432    0.000067    0.487119    0.000052 -31.9592882   0.0000090    0.000155    0.000022   -0.000205    0.000022
   2001.25    0.091560    0.000067    0.489541    0.000051 -31.9753922   0.0000051    0.000051    0.000023   -0.000257    0.000023
   2001.30    0.137666    0.000063    0.477944    0.000048 -31.9909930   0.0000120    0.000004    0.000024   -0.000221    0.000023
   2001.35    0.179459    0.000060    0.452624    0.000046 -32.0073591   0.0000080   -0.000089    0.000026   -0.000288    0.000025
   2001.40    0.215547    0.000058    0.409339    0.000044 -32.0232375   0.0000030   -0.000097    0.000032   -0.000169    0.000032
   2001.45    0.242902    0.000059    0.359562    0.000045 -32.0254933   0.0000060   -0.000187    0.000036   -0.000151    0.000038
   2001.50    0.253060    0.000059    0.305363    0.000045 -32.0263389   0.0000080   -0.000071    0.000031   -0.000085    0.000028
   2001.55    0.247435    0.000059    0.249736    0.000045 -32.0259505   0.0000090   -0.000195    0.000036   -0.000030    0.000035
   2001.60    0.220645    0.000063    0.200031    0.000048 -32.0216808   0.0000071   -0.000162    0.000040    0.000041    0.000041
   2001.65    0.175377    0.000067    0.159174    0.000052 -32.0262246   0.0000067   -0.000104    0.000041    0.000091    0.000040
   2001.70    0.125083    0.000066    0.132654    0.000050 -32.0313636   0.0000070   -0.000099    0.000037    0.000083    0.000039
   2001.75    0.064881    0.000065    0.118502    0.000049 -32.0390147   0.0000062   -0.000051    0.000035    0.000098    0.000037
   2001.80    0.000650    0.000066    0.121081    0.000050 -32.0541451   0.0000090    0.000040    0.000033    0.000071    0.000036
   2001.85   -0.059687    0.000066    0.141921    0.000050 -32.0706706   0.0000073    0.000096    0.000030    0.000161    0.000030
   2001.90   -0.102107    0.000066    0.180697    0.000050 -32.0873871   0.0000100    0.000114    0.000035    0.000124    0.000036
   2001.95   -0.152771    0.000065    0.228185    0.000049 -32.0994214   0.0000059    0.000142    0.000034    0.000167    0.000034
   2002.00   -0.177684    0.000078    0.290991    0.000061 -32.1161249   0.0000071    0.000180    0.000030   -0.000025    0.000033
   2002.05   -0.179772    0.000094    0.348713    0.000075 -32.1277338   0.0000040    0.000218    0.000025   -0.000104    0.000029
   2002.10   -0.163307    0.000095    0.407090    0.000076 -32.1397300   0.0000060    0.000163    0.000032   -0.000013    0.000038
   2002.15   -0.134812    0.000094    0.461960    0.000075 -32.1563733   0.0000107    0.000153    0.000029   -0.000204    0.000031
   2002.20   -0.088381    0.000095    0.513482    0.000074 -32.1740359   0.0000115    0.000199    0.000029   -0.000166    0.000029
   2002.25   -0.027647    0.000093    0.542045    0.000073 -32.1884637   0.0000042    0.000203    0.000031   -0.000153    0.000035
   2002.30    0.028887    0.000087    0.554471    0.000069 -32.2019943   0.0000030    0.000173    0.000033   -0.000226    0.000036
   2002.35    0.091911    0.000085    0.550168    0.000067 -32.2140416   0.0000060    0.000106    0.000031   -0.000177    0.000028
   2002.40    0.142541    0.000087    0.534064    0.000069 -32.2288422   0.0000034    0.000057    0.000037   -0.000104    0.000038
   2002.45    0.193918    0.000087    0.504607    0.000068 -32.2299201   0.0000060    0.000123    0.000041   -0.000221    0.000045
   2002.50    0.228514    0.000086    0.458331    0.000066 -32.2297152   0.0000060    0.000096    0.000039   -0.000277    0.000042
   2002.55    0.243591    0.000085    0.403841    0.000065 -32.2311889   0.0000040    0.000052    0.000035   -0.000247    0.000039
   2002.60    0.257189    0.000086    0.349010    0.000067 -32.2254371   0.0000050   -0.000021    0.000040   -0.000200    0.000042
   2002.65    0.256187    0.000087    0.295860    0.000067 -32.2249376   0.0000050   -0.000058    0.000039   -0.000187    0.000040
   2002.70    0.236069    0.000087    0.242540    0.000066 -32.2287669   0.0000040   -0.000117    0.000034   -0.000255    0.000034
   2002.75    0.197498    0.000088    0.200080    0.000068 -32.2342564   0.0000040   -0.000036    0.000028   -0.000067    0.000029
   2002.80    0.151552    0.000090    0.165246    0.000070 -32.2428203   0.0000080   -0.000090    0.000026   -0.000050    0.000030
   2002.85    0.084952    0.000091    0.147005    0.000070 -32.2534708   0.0000081   -0.000122    0.000029   -0.000075    0.000033
   2002.90    0.022914    0.000090    0.141562    0.000069 -32.2627575   0.0000052   -0.000100    0.000029   -0.000072    0.000035
   2002.95   -0.038636    0.000089    0.153018    0.000068 -32.2764145   0.0000090   -0.000099    0.000027   -0.000028    0.000032
   2003.00   -0.089253    0.000080    0.187418    0.000071 -32.2882908   0.0000101   -0.000104    0.000034    0.000108    0.000034
   2003.05   -0.127646    0.000076    0.229230    0.000077 -32.3004355   0.0000080   -0.000088    0.000044    0.000031    0.000039
   2003.10   -0.148378    0.000079    0.278387    0.000079 -32.3077938   0.0000040   -0.000048    0.000045    0.000018    0.000039
